app_name,app_version,label_title,review,store_rating
copilot-gps-navigation,10.7.1.178,Bad App,Seems to be missing places that I can find on MyDrive by TomTom.  Missing major roads headed to my work from my house.,1
copilot-gps-navigation,10.7.1.178,I paid for this and I regret it,"Apple support did not help me to get my money back. Don't download this app it is an ugly app with lot of problems. Download ""here we go"" is free and has a lot lot more functions. I am dissappointed with Apple also. This was my first and last Apple product I ever buy. (Iphone xs max)",1
copilot-gps-navigation,10.7.1.178,Slow and no auto recalculate when off route,Nice to have maps off line.  When using it the blip showing location is always behind that of my current location.  If I get off route it does not recalculate a new route.   Likes me to turn around and go back many times ( thou I know there are other ways).  Was thinking of upgrading to RV app but if it can not provide simple routing in a car what good is going to be when towing a travel trailer.,1
copilot-gps-navigation,10.7.1.178,The only gps app I use,"You want be dissatisfied with this app, it’s never let me down. and the best part  maps are stored on your phone.",5
copilot-gps-navigation,10.7.1.178,Terrible now 10/2018,"We have used this App for at least five years, possibly more, and could always depend on it.  We just completed a 14,000 mile trip back and forth across the US.  Initially we noticed more problems with routing, even being directed under a 10’ bridge with our 13’ RV.  That was something that had never happened before, and we had always trusted the App.  The road mapping just didn’t seem to be working as well, and we were happy to see a required update with new maps come out.  As instructed by ALK Tech we updated the app, removed the old maps and installed new.  WE CAN NO LONGER TRUST THIS APP.  We were incorrectly directed onto bridges that do not allow vehicles over 24’ in length, that were too low, onto roads that don’t allow vehicles of our size, onto off ramps on freeways, only to be directed right back on to the same freeway, and to incorrect locations.  Everything we could trust before, cannot be trusted any longer.  Our account seems to have been downgraded to a Demo account, although we actually had a Premium account before the upgrade, and I cannot get any help from the tech team.  DO NOT INVEST IN THIS APP - until you start seeing better reviews come through.  It is inconvenient at best, with all the mistakes in routing, and very dangerous at the worst with the risk you run of being put into a bad situation with a long, tall RV.",1
copilot-gps-navigation,10.7.1.178,Great For Offline GPS car navigation,I was reviewing gps apps and this one so far seems the best. It is fast and reliable in its navigation.  I would much rather use offline gps apps like copilot since they do not rely on cell signal which are not available everywhere and why use cell data if u dont need to.  The traffic feature does use cell data but only a little and u can turn that off if u want when going overseas etc. i like also that u can download certain areas of the usa or europe maps which saves space.,5
copilot-gps-navigation,10.7.1.178,Not user friendly,Works great on a windows phone but not very user friendly on an iPhone,4
copilot-gps-navigation,10.7.1.178,Like it overall but some issues - updated update 2 dangerous app.,"Finally used this for a few thousand mile trip and can definitely state that it is dangerous. Had the profile set to RV and 13 foot high. It guided me off the main route to my destination, then navigated to a narrow lane through the woods to get back to the main road. I managed to avoid this disaster by making a K-turn and going back to the main road, then drove past the “road” it had wanted me to take. It didn’t exist. Somewhere between where it wanted me to turn and the intersection with the main road, it dead ended. Had I taken it I would have had to try to back my 35 foot trailer nearly a mile, assuming I didn’t get stuck in a muddy rut. DO NOT USE THIS APP!!!

Pros - can add RV height to the vehicle to avoid low bridges (really a great help); can create and store trips for future use; maps can be loaded in sections to conserve space - maps are used offline.
Update - in traveling with our RV, we like to avoid interstate highways. Most gps apps and devices have an option to avoid highways. If selected, you end up with ridiculous routes sometimes hundreds of miles out of the way. This app provides a selection of options where you can select how strongly you want to avoid highways. Then it routes on interstates only where it makes sense. Good feature that should be in all navigation devices/apps,

Neutral - provides lane guidance that has become standard; options for routing includes standard avoidances including dirt roads.
Update - the lane guidance is definitely behind the state of the art and desperately needs updated. 
While the map information does not need any internet, traffic conditions (available via paid subscription) does require internet.

Cons - no way to get speech working with Chrysler Uconnect if also using hands free phone; graphics for lane guidance pretty poor; speed limit info seems very limited; traffic info requires yearly subscription;
Update:
Speed  limit display :unlike every other nav device and app, speed limits are only available for interstates, rendering it mostly useless.
Routing: Seems to route through the middle of towns and ignores bypasses when not on an interstate. Very irritating with an RV. 
POIs: basically totally useless. Most are flat wrong. Indicating gas or food where there are only fields.
Text to speech on Apple- this is terrible. There is one voice that cannot be heard over normal road noise that does text to speech. Other voices have great volume but are irritatingly generic with statements like - exit in 2 miles. You have to look at the screen to see what the exit is called.

Update overall: not clear that the serious problems out weigh the advantages. Still searching for a really good navigation app but this definitely isn’t it.",1
copilot-gps-navigation,10.7.1.178,Speed limit alert not showing,"The speed limit alert does not show, even after I set it up in settings.  If this worked, it would be good.
Reported this a couple times already, but still not fixed.  2 Nov 2018.",4
copilot-gps-navigation,10.7.1.178,Good mapping but search if not good,The big problem I have found for an RVer is no searching from state and national parks. The way around is to search address in another app then make it a contact then I can map it. It would also be nice to be able to put a stop in the trip.,4
copilot-gps-navigation,10.7.1.178,This app is awful!! DO NOT BUY THE NEW VERSION!!,"I originally bought CoPilot a few years ago to use while driving through Italy. It was a dream -it enabled me to falling back roads, drive without using cellular data and gave crisp voice directions which guided me through town by town.

Unfortunately, this new version is unusable. When I bought the new version for Spain and Portugal I found that the cost was $25, because I could not purchase a single country map. The new version is inaccurate (the red dot indicating where you are is constantly humongous around and almost caused a number of accidents as I swerved to take an exit at the last second). It does not contain Voice (unless you pay an additional $18) and is impossible to figure out. I am usually very good with technical matters, but this one continually eludes me. Simply said, I hate it! The old version was terrific and this one is worse than asking a two-year-old child for directions.",1
copilot-gps-navigation,10.7.1.178,It’s Often Incorrect,"This gps often shows incorrect street signs, or exit names. I often missed my exit off the expressway because the gps showed something different than what I was looking at in real life. It was very frustrating. It’s just not as accurate and up to date as more popular gps’s. I also didnt like that there wasn’t an option to pause your music or podcast while the turn-by-turn voice spoke. Other gps will do that and this one wont. I also found that it will sometimes randomly redirect you even if you were on the path it told you to be on. It’s just not a great app. I wanted something different than apple maps, but this app is only different in negative ways.",1
copilot-gps-navigation,10.7.1.178,A great Navigation app try it!,This is a great innovative flexible and easy to use navi app you don’t need to use your data connection but recommends to turn better accuracy which helps it coordinate but it’s not always accurate with directions but a lot of navi apps have them issues as well. One problem I noticed is when you want to search for a business or like a location it may not show up in search. But seems to be getting even better over the years. So for the price of $10 for voice turn instructions and the functionality and reliably I would recommend this app as current version!,4
copilot-gps-navigation,10.7.1.178,Great App,"Anytime I need direction , cell service or not it never lets me down.",5
copilot-gps-navigation,10.7.1.178,Great Job,"The team should be congratulated for their effort. This is a great app. Two things come to mind that make me a fan. The Maps are resident on your phone, so if you travel to an area (like mountains) with no cell service you don’t have anxiety about if you phone will have all the data it needs to properly navigate. The other is the traffic bar, you can “see” out 100 miles and know what’s coming.",5
copilot-gps-navigation,10.7.1.178,Fantastic easy to use app!,"I’ve found this app to be very easy to use, intuitive and clearly designed to fit the users needs!",5
copilot-gps-navigation,10.7.1.178,RV Driving,"The majority of the time this app works really well. There have been a few times where it’ll say take a left, but when you look at the screen it has you taking a right. When this happened the screen was correct.  Not the verbal directions.
There is a one-way street in my neighborhood, and the app always has me going down the one-way street in the wrong direction.",5
copilot-gps-navigation,10.7.1.178,Good and Bad,"This app is so much more flexible than the other gps apps I’ve used!  I love that I can control the look of the app, set my preferences, easily change routes,etc. HOWEVER, I don’t like that the routing instructions are frequently wrong and sometimes even dangerous!  Yesterday in Philadelphia, it told me to take several turns that were the wrong way on one way streets. Then it tried to get me to drive past my exit, go a mile, make a u-turn and go back to my exit!  When I ignored it and just took my exit, it kept trying to route me back until I got 10 miles up the road - then it gave up. I am using the latest version of the app and the latest update of the maps.  In summary, love the app most of the time but very frustrated with some of the routing instructions.",3
copilot-gps-navigation,10.7.1.178,Version 10.7,"I upgraded to this version on 7 October 2018

Since then I have had a number of issues with the program and basically it is not functioning for me .
In this version, CoPilot is unable to find any route to any destination.
I have contacted CoPilot to report this as a problem, but would suggest that new uses might want to wait a few days to see if this issue gets fixed",1
copilot-gps-navigation,10.7.1.178,My favorite,"So, my data is unpaid. This means I would need a offline GPS. This is not as good as Waze or Gmaps, but those require internet connection. My only concerns is that for it to show accurate info is to reload or click the arrow. Though, this is the best of offline GPS apps. Highly recommend!",5
copilot-gps-navigation,10.7.1.178,thanks for losing my favorites,"First insist I install the new version as opposed to upgrading the old one. Second, lose my favorites that I cannot replace without driving several hours because they were not findable street addresses. Third, offer me the same clunky interface I had before the upgrade!",1
copilot-gps-navigation,10.7.1.178,Best GPS out there for the price!,I drive a truck and have used copilot for trucks exclusively for over 5 years starting back when it first came out as a laptop program. Won’t use anything else! It’s perfect!,5
copilot-gps-navigation,10.7.1.178,INFORMATION DID NOT TRANSFER,I lost every piece of information and addresses from years of using this. I should not have had to reinstall all of the information back into the app. I don’t appreciate it. It should’ve been able to be transferred to this new app that I have no idea what the changes are and if it’s going to work as the prior app. Next time please make it where information could be transferred to a new app,3
copilot-gps-navigation,10.7.1.178,Voice???,"I am a original user of CoPilot, love the app, it was excellent in Europe as well, especially appraising of traffic camera traps.  Anyhow I had CoPilot HD, was wondering why iPhone X support was lacking for a year now.  I was just notified to move to this current CoPilot GPS which now supports the X phone, yeah!  Two issues, one was exporting all contacts from the old HD app to CoPilot cloud then importing them into this new app, it didn't import them.  Second issue is the voice, it should use Apple TTS but the voice is not Siri like, it's a low toned male-ish terrible robot voice, yuk!  What's with that?!?  Will the downloaded Copilot voices do full TTS?  I don't think so.",4
copilot-gps-navigation,10.7.1.178,"App is fine, dev support is another story","App works fine but developer is slow to update software. Can go over a year without any updates. They never updated the software to correct app scaling on a iPhone X display, they finally fixed it after iOS12 release. iOS12 was announced in June and now has support for third party Nav apps in CarPlay. Developer didn’t make a statement until sept 27th that they are now “looking” into it while other companies already have CarPlay compatible apps out, like google maps, or going through Apple Review right now, like Sygic. Developer is lagging behind other solutions.",2
copilot-gps-navigation,10.7.1.178,Not happy,"I have been using CoPilot now for over three years, possibly one of the best GPS phone based navigation apps I have ever used. The new update has made me second-guess the app, the new voice sounds like a speak and spell.
They to improve the TTS output.",3
copilot-gps-navigation,10.4.1.447,Don’t buy,"Not working properly, need money back",1
copilot-gps-navigation,10.4.1.447,"Just pay for year 69,99","I need more settings how to setup for truck and trailer 14,2 feet’s!",4
copilot-gps-navigation,10.4.1.447,Pathetic Search,It uses yelp for search. How can anyone move from google to yelp as a search engine. So pathetic that i see my money wasted.,1
copilot-gps-navigation,10.4.1.447,Pretty good.,"I consider Garmin king Google is a distant second and after that There are several that I tried which vary in shortcomings.  

I took aa trip through the mountains in western Virginia and copilot lost its way on numerous times.  I did the rest of that trip with Google.",2
copilot-gps-navigation,10.4.1.447,Don't bother downloading Copilot,"I downloaded Copilot and bought a live traffic subscription. In a week, the app led me to 2 places incorrectly. On the overview map the route looks correct but the details are not.  It is also difficult to enter a destination. Don't bother with Copilot. Waze is cheaper and actually works.",1
copilot-gps-navigation,10.4.1.447,Excellent!,"Thank you for being my “Co Pilot” I arrived home safely. And 
thank you for offering you service for free and offline.",5
copilot-gps-navigation,10.4.1.447,How Times Have Changed,"CoPilot used to be my default nav app. Due to nothing but headaches with activations on new phones, I moved to Apple Maps. 

While Apple Maps keeps improving, CoPilot seems to have gotten worst. I'm trying to get ready for a multi stop 2 week trip through Italy. I've been at it for 4 hours now and have managed to enter a grand total of 3 addresses. On one occasion it could not locate the street but had the hotel as a poi. BUT, it can't navigate to a POI. 

I haven't paid anything for the app. Seems first map comes free. But, it's either crippled intentionally (they could say so). Or the app is very weak. Again, 4 hours to enter 3 addresses so far. I'm not paying for this without any idea of what I get. Especially since I already paid for all of Europe but can't get it activated. It used to access Contacts but that option no longer appears in the menu list. Manually is a horrible experience.  

Going back to Apple Maps. Will buy a data package at the airport.",2
copilot-gps-navigation,10.4.1.447,Junk - do not buy,"No star. Purchased North America and Europe maps, it's buggy, worthless with ads and hard to use. I deleted it to save storage and and use instead the free much better produc 'here' app.",1
copilot-gps-navigation,10.4.1.447,Unable to see map I paid $25 for...,"Bought the map of Brazil, downloaded, nothing shows on country. Rebooted app multiple times, nothing.

Frustrating and not so user friendly.

Will need assistance to make this work.",1
copilot-gps-navigation,10.4.1.447,Co-Pilot Review,"Not happy with the program. I subscribed to real-time traffic etc. but have yet to see anything about it. I have come upon a couple of incidents, but the program did not advise me.

I input a couple of construction hazards but three days later, they still don’t show up 

Asking for a refund",1
copilot-gps-navigation,10.4.1.447,Nice but no import feature,Nice gps app in general but without a gpx (or other) import feature it’s absolutely useless to me.,3
copilot-gps-navigation,10.4.1.447,Speed limit not working in US maps,"Speed limit is not working in the US map. 
One more suggestion, the next destination should be shown on Top",3
copilot-gps-navigation,10.4.1.447,Excellent App,"I would give Copilot a 5 if you could coordinate trips across devises. I use my iPhone 7+ and my iPad Air. It would be nice if my Favorites were on both without having to add them to each.

Update: Still no coordination across my devises for Favorite trips. Also why are Premium Features not honored across devices. I.E.: iPhone and iPad.",4
copilot-gps-navigation,10.4.1.447,This might beat google by its functionality.,All it needs a quick start when u touch the icon and its agoogle map.,4
copilot-gps-navigation,10.4.1.447,No audio 😫,"I like the complete UI, the endless features and it’s dependable navigation; that is, if I’m using it visually!! ☹️ It doesn’t suit me much nonetheless though, as I do not get any Spoken TTS when my radio is playing; only works TTS in AUX mode!! I am still hoping that my Ticket submitted in this regard is answered professionally and my issue can be resolved!! I’m I the only person experiencing this problem!! 🤨

Review Update!!!! 
  A big thanks to the CoPilot team for actually responding to my ‘review’!! I am looking forward to their next update in the hopes that my one ‘big’ issue can be resolved!!! Should this happen...I will give the best updated review in BiG Bold Letters!!! 👌🏻",3
copilot-gps-navigation,10.4.1.447,Not for RV even though it has RV profile,"I was told this app can be used for RV’s and has an RV profile where you tell it the size of your RV. You can also tell it what type of roads to avoid. I set up my RV profile, told the app to avoid local roads if possible, and use freeways and divided highways as much as possible. Luckily we kind of knew the area, because the app tried to take us through the middle of Brooksville (a small town in FL)on 98 instead of the 98 truck route around Brooksville. Had we followed the app we would not have cleared a train overpass in the middle of town. I have also read the reviews for Co-Pilot RV and they have the same issues. Unfortunately I paid for the in app purchases before I knew how bad it was.",1
copilot-gps-navigation,10.4.1.447,Great but not perfect,"So the only hiccup I have had is while in Ireland, we exited a roundabout, instead of having ugh to the next roundabout too soon. and turn around, it sent us on a 10-20 minute detour and eventually telling me to turn around. Other than that one instance it has helped me travel all across the island without having to use data.",4
copilot-gps-navigation,10.4.1.447,"Great for up close, bad for planning routes on the fly","The great advantage to CoPilot is being able to download maps to your device so you don’t have to have cellular data as you wander. I like this feature. However, the program itself has issues, depending on how you use it. I chase storms and used it on my iPad this season in conjunction with a Bluetooth GPS device. I like to use the program in 2D map mode for situational awareness. I like that the map can be locked in the “north up” position. But while it’s great for up-close views of the next farm road or the next few turns, when one zooms out even a little to plan a route, even major roads (U.S. routes and interstates) completely vanish, and others appear as segments if they appear at all. I understand secondary roads vanishing when zooming out, but major ones? The company says this is a “feature” that is not a priority at this time. I find it essential and am not sure the app was worth $14.99 for the limited functionality.",3
copilot-gps-navigation,10.4.1.447,Great especially you lost cellular connection,"When I was visiting Canada today, somehow my iPhone X lost the cellular signal. I heads back to us side and went to both Tmo and and Mac store in Bellingham, replaced a SIM card, diagnosed with Apple’s program, resets several time and finally get it work after done a factory reset with lengthy backup and restore. While driving to these two stores, both google map and apple map were not working and all my current searched destinations were stored there. Luckily I have purchase the satellite based GPS therefore find my way every where. Traveling to some mountain area and I’m sure the cellular signal for GPS could be very poor. Not giving 5 stars for sometimes the map was not so current. May need update more frequently.",4
copilot-gps-navigation,10.4.1.447,Direction,"This app is great, there are a few things that needs to be improved. 1 is it will have you making illegal turns on one way streets . 2 of there is construction going on the app doesn’t pick it up and reroute you, even if you ride pass it the assigned route it will keep trying to reroute you back to the original route that was closed.",3
copilot-gps-navigation,10.4.1.447,Updates,The map needs update.,3
copilot-gps-navigation,10.4.1.447,Great route adjustment - rerouting,"I have several nav/gps apps.  This one is well-designed to use/see while you're driving. It has viewing modes.  It's very unique in that while moving it will adjust the route automatically, lets you preview the route, route planning with easy to add waypoints, accepts place marks, and offers a parking mark when you arrive.  I bought the Lifetime Navigation. 

Preview/Plan Routes!!  You can preview the route in detail.  Plus planning with uniquely easy waypoints - adding stops along the way - and routing between stops.  Most nav apps don't permit a preview of a route in detail.   It's helpful to see or get familiar with the road names and route.  Other nav apps only show you entire routes in one distant view.  Only when you hit ""Go"" can you see the route detail.  Beyond annoying.

Auto Reroute!!  When I go off the route due to detour, missed turn, or whim, it changes the route based on where I am - not where I should be.  It does so quickly, ex. in a neighborhood, if you miss a turn/road it will adjust the route to the next turn/road.  Fantastic when there's a detour or traffic jam, you just go elsewhere and it will keep you going forward from there. It does NOT repeat ""turn around"" over and over and direct me to Uturn at each intersection I drive past.  Can't cancel/restart a route, it's difficult while driving and usually they go back to the same route you got off of.  So I have to turn other nav apps off. 

Wish:  need a Watch app.  One with next route step view and hepatic turn indication.
(Like the Apple Map.)   

Thanks for a great app!",5
copilot-gps-navigation,10.4.1.447,Did not work!!,I put in a city and street that was 10 min ride it could not find the street and said the city was over an hour away!! Sorry something is really wrong!,1
copilot-gps-navigation,10.4.1.447,Asim,"Please Update for iPhone X
And New Road
Thanks",4
copilot-gps-navigation,10.4.1.447,Almost A Great GPS But Not Quite,"I’ve been testing different kinds of GPS apps available. But there’s one feature I’m looking for which is not available in the settings, the avoid toll feature. This is readily available in others so if you coud add this in the settings then it would be great. On the otherhand, the offline reliablity beats the top perforning app. So if you’re running out of data and in places where there’s barely a signal, this feature helps a lot. Moreover, the display is amazingly colorful which makes it not boring when compared to others. I’ll continue to use it and let you know if there are other problems I can find.",3
copilot-gps-navigation,10.4.1.447,Great in the Wild West,There are still areas out west with no cell service. An app like this saves a lot of time with paper maps. I’ve found the maps accurate and up to date.,5
copilot-gps-navigation,10.4.1.447,Good app offline,A good app and can use offline. Very nice.,4
copilot-gps-navigation,10.4.1.447,Worst app ever,Don’t waste your money worst app ever does not work I paid for upgrades nothing works all they want is to sell you more stuff I am contacting Apple a tell them I want a refund this app is an absolute joke,1
copilot-gps-navigation,10.4.1.447,Worked great overseas without cell coverage,"My wife & I traveled to Italy recently. Before we left the States I downloaded the map of Italy and identified our key destinations and the routes between them.

CoPilot worked perfectly our entire time in Italy. We did not need to use any cell phone coverage. CoPilot knew every little road we took & when we made a wrong turn it always led us back. 

The only time CoPilot got confused was when we were in a big city with tall buildings around & my phone lost the GPS signal. That could happen with any GPS device, however, so I don’t fault CoPilot. Once my phone caught the signal, CoPilot was right there. 

I particularly liked having the routes planned in advance. When we traveled off the beaten path, I could easily retrieve a saved destination and, bam, CoPilot would route us there. Easy-peasy. 

Since we do not speak Italian, CoPilot gave us, me in particular since I did all the driving, a lot of confidence on the road. No need to have a road map open. No stress over asking, “Is this our exit? On what street do I turn? How do you spell that? Ack!” CoPilot gave us plenty of advance notice & clear directions. Whew!

I recommend this app.",5
copilot-gps-navigation,10.4.1.447,Used to be better,"It seems with each update i find more bugs, wrong routing, roads and interchanges that are inaccurate and the occasional route in circles with no resolution.  I found the app to be nearly useless in South Miami, Phoenix, and New Orleans.",1
copilot-gps-navigation,10.4.1.447,Thought was a Free app?,"I downloaded this app trying to compare with WAZE, first thing I notice is that you have to pay for voice after the free trail. Ah... WAZE is freeeeee. Didn’t even try it, deleted the app right away.",1
copilot-gps-navigation,10.4.1.447,Can't Recommend,"The first trip using this app was 40 miles with the camper in tow. I had set up my profile for the RV. This app tried to turn me into a pasture, twice. I had just paid for the unlimited voice package. Can I get my money back?",1
copilot-gps-navigation,10.4.1.447,"Great app, but no iPhone X support",It would be five stars if there were iPhone X support. It’s been out for over four months and I’m still dealing with black bars at the top and bottom.,2
copilot-gps-navigation,10.4.1.447,Great GPS APP,"I am a trucker and I've been testing this GPS for about 3 months now. I know it's not designed for trucks but I use it along my truck GPS anyway. I recommend it for anyone that's always on the road across the country , specially in places where there will be no data connection. You can set up a profile for an RV which can help avoid restricted roads, I've only had a couple of instances where it took me to a restricted road , but ultimately you  should never rely 100 % on any GPS . I like very much the next-turn feature , it gives you enough time to be in the lane you're supposed to be in. i really love that since I'm driving a big rig, I've tested it in most cities and works fine. There's been rare cases where it has failed to warn me of lane changes. I like the map color themes and other info display features. One complaint that I have is the 3D mode is barely 3D, I wish it was tilted at a lower angle a little further to give a 3D feel, as if seeing further ahead. Overall this is a great app/gps for its full price, it works everywhere and it's very reliable. Thanks",5
copilot-gps-navigation,10.4.1.447,Not free,After wasting long time to download it worked without guidance or turn to turn and asked me upgrade and this is only a trial version,1
copilot-gps-navigation,10.4.1.447,Dump Crap,The map does not show up,1
copilot-gps-navigation,10.4.1.447,No Support!,"I'm on my second attempt to resolve an issue, but emails go unanswered. It's a good app, but expect support.",1
copilot-gps-navigation,10.4.1.447,Pretty clunky,Can't say I care for this app. It's really hard to use. Not very intuitive,1
copilot-gps-navigation,10.4.1.447,Co- Pilot,I have had problems with this app. I purchased the 3D map & it says it was never installed. I can’t contact the developer. Very unhappy & frustrated.,1
copilot-gps-navigation,10.4.1.447,Speed Limit not displayed,"I love this app, wanted to purchase lifetime license. But when I tried the trial version exploring, found the speed limit is not getting displayed in the Map.",3
copilot-gps-navigation,10.4.1.447,Can’t find locations sometimes,"Sometimes this app cannot find very simple locations in S. California.  Maps need to be updated more often. 
Also would be nice to add the capability of record a routing so  we would be able to create a route that we like or use it when the route that the gps chooses is not a good one. 

Need improvement",2
copilot-gps-navigation,10.4.1.447,Love it,It’s useful app,5
copilot-gps-navigation,10.4.1.447,Very good and nice 👍🏼,I hope for copilot team to reduce price of guidance and navigating,5
copilot-gps-navigation,10.4.1.447,Good to use....,"Good to use but be aware that you have to look at the route before 
“Following blindly what a machine tells you to do”. Always look before you leap/drive. I usually set up “way points” on the map. 

It of course is great to use in areas that are unfamiliar. Better than most but I usually cross check with google maps to make sure. 

Google maps use a data connection which copilot does not..saving data charges. Google maps will give you a satellite image/street view which copilot can’t. At least before you go you can check the easiest entry/exit points of your location with google. 

Information is knowledge. More is better on both accounts. For the price and convienace I can’t beat it.",5
copilot-gps-navigation,10.4.1.447,5 star,"Love the “route through here” option if you find a quicker way...the app and services get better with every update, keep it going guys!👍",5
copilot-gps-navigation,10.4.1.447,Useful,"Excellent and useful app ever. Like a year, I’m using to CoPilot never get interrupted any tech problem. Thanks and make more easy use for users.",5
copilot-gps-navigation,10.4.1.447,Incomplete maps,"The app is good as all others are. Asia maps are incomplete and not worth the money. Other apps are far less expensive with China, Hong Kong included.

Wasted my money.",2
copilot-gps-navigation,10.4.1.447,Nice app to have around,"Inexpensive gps app that’s nice to have. I’ve encounter situation where cellular reception  didn’t work and had to rely on copilot to find where I’m going. Or when you don’t have unlimited cellular data and had to do long distance driving, so it’s nice to have an app with the maps downloaded locally.",5
copilot-gps-navigation,10.4.1.447,Excellent,"Best navigation app , I'm very happy with it ...",5
copilot-gps-navigation,10.4.1.447,Love it.,Best Gps I have so far.,4
copilot-gps-navigation,10.4.1.447,useful,Best Maps program,5
copilot-gps-navigation,10.4.1.447,تحديثات الخرائط قديمه,"1-عدم وجود كامرات السرعه الجديده علي الخطوط السريعه وعدم تنبيه بعمل الكامره ام لا وبعض الاحيان توجد علامه الكامره بالخريطه ولا يظهر تبيه عليها
2-عدم وجود اماكن الحوادث او الازدحامات
3-عدم القدره علي اضافه اي عنوان داخل الخريطه (اسواق-مجمعات-كامرات)الخ 
الا في حاله توقف السياره لادخال اي اضافه
4-",1
copilot-gps-navigation,10.4.1.447,C'est magnifique!,"Most excellent!  For several years now, I have travelled along the U.S. East coast and Northward into Canada with no problems.  Since Copilot is a dedicated GPS app, independence from a live internet connection is most helpful when my cellphone had no cellular internet service domestically due to cellular reception conditions and when traveling abroad.  Highly recommend.

Update:  I like and regularly use the Copilot setting whick keeps the the top edge of the map oriented to the North, so that I can visually dtermine my actual compass heading.  In a recent update, Copilot moved the icon depicting my vehicle location to the edge of the map/screen opposite the direction of my direction of travel affording me a full-screen view of the rest of my device's screen indicating the route, directions, traffic & points of interest ahead. Trés bien / very well done Copilot!",5
copilot-gps-navigation,10.4.1.447,Works ok,"Wish it was easier to plan a 4+ day trip with ease.
Also altering an existing route wish ease is not possible",3
copilot-gps-navigation,10.4.1.447,Good program,Till today I didn't use it very much but it's okay.,4
copilot-gps-navigation,10.4.1.447,Copilot,It’s a great gps app,5
copilot-gps-navigation,10.4.1.447,Changes don't work for me,"It's been awhile since I used the app and discovered the changes made in the meantime make it unusable for me. 1) voice support is no longer available as basic feature 2) display flips from map to step by step to terrain view all on its own. 3) when display is showing step by step view I can't get out of it without rebooting my phone. 4) I can't cancel my trip before ""I have arrived"".  Deleting the app.",2
copilot-gps-navigation,10.4.1.447,Best Phone GPS there is.,I love this app.  It’s details are superior to others.  It’s ability to multi route additional stops and way points is great.  The colors on screen an custom ones are just great.  When you need precision and accuracy this is the app to get hands down!,5
copilot-gps-navigation,10.4.1.447,Not Sure Yet,I really am unsure if I like this app or not....I only keep it because u can use the map offline but I haven't had to yet....if the system/society falls/fails then it will def come in handy!!!!,2
copilot-gps-navigation,10.4.1.440,iPad Pro FAIL,Extremely dissatisfied with CoPilot because it cannot connect to internal GPS on WiFi-only iPad even though the app's GPS page displays the correct coordinates. I rate this app Zero stars.,1
copilot-gps-navigation,10.4.1.440,Great App,This is an excellent gps system! Very useful and up to date!,5
copilot-gps-navigation,10.4.1.440,Awesome,"Can not ask for more it is just perfect, i love camping and many times i dont have signal so with it i can check up were i am and how to come back home",5
copilot-gps-navigation,10.4.1.440,Copilot,This is the app to have I love it a must get,5
copilot-gps-navigation,10.4.1.440,Requires internet access to function,"New version wont let me me skip setting up a online account. Just when I needed a navigation app in a area that had no intertnet access, It would not work.  Going back to Google maps.",1
copilot-gps-navigation,10.4.1.440,"Sorry I Upgraded. So very, very sorry. Yikes...really bad update","I have finally switched to a Garmin GPS in desperation, but I miss my iPad and it's CoPilot (old version). I hope that the app designers will bring back the old version. You were the premier GPS navigation tool for me.  1/22/2017

Still, if I really need to get somewhere, I use my Garmin. And where are the polar coordinates in decimal output I expected.  Easy on my Garmin.",1
copilot-gps-navigation,10.4.1.440,Only three stars.,"For on road navigation, this app gets you there.  With onboard maps, Worth the $10 for voice navigation.  Functions fine in Cellular dead zones, as long as your GPS is up and running.

Off road navigation, forget about it, the app even has problems with parking lots.

iOS users with voice navigation:  You can stop Copilot from screaming at you through SETTINGS / MUSIC / EQ select: Late Night.",4
copilot-gps-navigation,10.4.1.440,Akhighway,Worked great going to Alaska until last update now not at all worked great in march and may can I get old one back,2
copilot-gps-navigation,10.4.1.440,This gps might get you lost...,"The maps and directions are terrible compared to purpose built gps.  I so badly wanted this to work so I could use my iPad as a gps, but in direct comparison to a Garmin it really showed it's shortcomings. 
It baffles me when I read reviews saying this app is the greatest... but when I buy the app, it's terrible.  Why would you folks give this a positive review?  Are the reviews verified?  If you can't trust the gps then why use it?  Hope I can get a refund...

Update - I received an email with some links on how to use the app and asking if I can help them to identify the bugs... This isn't a card game or face swap, this is an app that can cost you an untold amount of money in lost time and gas.  Please issue a refund.",1
copilot-gps-navigation,10.4.1.440,Need gps accuracy,"Best software ever 
Need two things 
Speed limit and gps accuracy. 
why not use here maps in USA and Canada that will improve address and gps accuracy and speed limit.other than that the best in lane guidance. Please USA and Canada 
Here maps import. That will fix all above problems.",4
copilot-gps-navigation,10.4.1.425,Choose your own route AND follow it!,"I've used this app to travel from NY to Florida. Before leaving my house I was able to choose MY route AND follow it. So many other apps only give you three choices or you can pick a route you want only to find the app reverts to Apple or Google maps. Not this one! I chose each leg of my route before leaving and saved them separately. Each morning I opened the route of the day. U did find a couple map mistakes, but I submitted them within it a problem. I did find that when attempting to plan my route with my iPad, the times were off, but it may be that due to the fact that there are so many settings. And I am still learning, that the problem was me! On my phone (with LTE) the time is accurate. So happy to have found this app!",5
copilot-gps-navigation,10.4.1.425,Co-Pilot GPS navigation,Been using Co-Pilot along time.  Still the best navigation program I have ever used.,5
copilot-gps-navigation,10.4.1.425,Great But....,Really needs and option for HUD,4
